IDNUMERO_ DE REPORTE,ÁREA ,TURNO,LÍNEA ,EQUIPO,CÓDIGO_SUBSISTEMA,SUPERVISOR,ESTATUS,REPORTA,TIPO DE FALLA,FECHA DE INICIO,HORA DE INICIO,FECHA DE CIERRE,HORA DE CIERRE,TIEMPO DE PROCURA,DOWNTIME
1484e1cf,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas en carro de palet vacio,07/05/2026,3:42:24,07/05/2026,3:48:03,,0:05:39
44d9dd64,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas en carro de palet vacio,07/05/2026,4:05:39,07/05/2026,4:14:31,N/A,0:08:52
9f64242c,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,"Cortocircuito en carro de palet lleno debido a atasco de cableado y desprendimiento de cableado de alimentacion de motores y sensores. Se retira cable dañado, se identifican cables de alimentación y de sensores y se conectan nuevamente quedando operativo.",07/05/2026,4:20:52,07/05/2026,5:55:02,,1:34:10
ac0b5dda,ASÉPTICO,TURNO 3,LINEA 3,TAVIL,TAV-LLE-03 /PALET LLENO,YOLIANNY,FINALIZADO,SUPERVISOR,"Cortocircuito en carro de palet lleno debido a atasco de cableado y desprendimiento de cableado de alimentacion de motores y sensores. Se retira cable dañado, se identifican cables de alimentación y de sensores y se conectan nuevamente quedando operativo.",07/05/2026,5:13:34,07/05/2026,5:32:23,N/A,0:18:49
8cd6f29a,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,07/05/2026,15:07:00,07/05/2026,15:15:00,N/A,0:08:00
330ea5b1,ASÉPTICO,TURNO 2,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se sacan envases atorados en la araña,07/05/2026,15:41:00,07/05/2026,15:44:00,N/A,0:03:00
4583807e,ASÉPTICO,TURNO 2,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se sacan envases atorados en la araña,07/05/2026,16:15:00,07/05/2026,16:23:00,,0:08:00
e682b360,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,07/05/2026,16:28:00,07/05/2026,16:30:00,,0:02:00
c7a0986d,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Paleta dañada se queda atorada en el carro de palets llenos, se saca de manera manual.",07/05/2026,17:10:00,07/05/2026,17:36:00,,0:26:00
31d4dba4,ASÉPTICO,TURNO 2,LINEA 3,CBP32,CBP-TPO-08 /TPOP,EUSTORGIO,FINALIZADO,SUPERVISOR,"El equipo no arranca y el TPOP no responde, se apaga y enciende nuevamente, se arranca.",07/05/2026,18:47:00,07/05/2026,19:06:00,N/A,0:19:00
5008f428,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,07/05/2026,19:37:00,07/05/2026,19:39:00,,0:02:00
8988ce56,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-VAC-02 /PALET VACÍO,EUSTORGIO,FINALIZADO,SUPERVISOR,"El sensor de paleta del carro de palets vacío se desenfoca, se enfoca nuevamente.",07/05/2026,21:00:00,07/05/2026,21:25:00,,0:25:00
b9be0ada,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Caja queda atravesada en batería, se endereza",07/05/2026,20:00:00,07/05/2026,20:08:00,,0:08:00
a39bbedb,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,07/05/2026,21:18:00,07/05/2026,21:20:00,N/A,0:02:00
4f7c5ce1,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,,Atasco de paletas debido a mal estado de las mismas.,07/05/2026,22:57:00,07/05/2026,23:08:39,,0:11:39
295deaea,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas.,07/05/2026,23:15:15,07/05/2026,23:18:00,,0:02:45
c1548ade,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas.,07/05/2026,23:31:15,07/05/2026,23:36:40,,0:05:25
0ed59eb7,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas en carro de palet vacio,08/05/2026,0:01:13,08/05/2026,0:15:13,N/A,0:14:00
cf3ba4e2,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas.,08/05/2026,0:52:55,08/05/2026,1:04:04,N/A,0:11:09
29c75e8b,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de paletas debido a mal estado de las mismas.,08/05/2026,1:22:30,08/05/2026,1:26:28,N/A,0:03:58
165d7708,VACÍO,TURNO 3,LINEA 2,EMBALADORA TECMI,TEC-SOL-13 /SOLDADOR,YOLIANNY,FINALIZADO,SUPERVISOR,"Cortocircuito en resistencia de soldador. Se inicia turno con máquina pendiente por prueba, sin embargo al llegar al equipo se observa que la pantalla no enciende y los controladores, sensores y PLC parpadean. Se inicia inspección detallada, se detecta que cortocircuito continua por lo que se realiza inspección y se detecta fusible de 4Amp dañado, se reemplaza por breaker monopolar de 5Amp retirado de embaladora gamma (perteneciente a alimentación de resistencia de soldador).  Se instala y además se corrige cortocircuito reemplazando cableado y aplicando soldadura al mismo. Se verifica componente a componente que no haya sido afectado por el cortocircuito. Se prueba, quedando operativa.",07/05/2026,22:30:58,08/05/2026,4:40:34,30minutos en ubicación e instalación de componente (breaker monopolar),6:09:36
f918cc49,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-SELL-24 /SELLADO TRANSVERSAL,YOLIANNY,FINALIZADO,SUPERVISOR,Alarma de soldadura transversal de mordaza derecha . Se aplica limpiador de contactos a conector de cable coaxial,07/05/2026,23:41:01,07/05/2026,23:51:03,,0:10:02
75b28921,ASÉPTICO,TURNO 3,LINEA 3,FW32,FW-AGR-03 /UNIDAD AGRUPADORA,YOLIANNY,FINALIZADO,SUPERVISOR,Caida de envases debido a mala formación de envases en A3CFlex. Se realizan ajustes en llenadora.,07/05/2026,22:39:07,07/05/2026,22:53:54,,0:14:47
ce2aa8e9,ASÉPTICO,TURNO 3,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,SUPERVISOR,"Atasco de envases en araña ocasiona desacople de la misma, se retiran envases atascados y se acopla araña nuevamente",07/05/2026,23:40:18,07/05/2026,23:53:54,,0:13:36
6f80fc7d,ASÉPTICO,TURNO 3,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de envases en araña se retiran envases dañados,08/05/2026,1:53:17,08/05/2026,2:00:49,N/A,0:07:32
9f0b97f5,ASÉPTICO,TURNO 3,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,SUPERVISOR,"Atasco de envases en araña debido a rodamiento de rodillo de araña trancado, se instala rodillo de araña de línea 2.",08/05/2026,2:22:15,08/05/2026,2:46:01,N/A,0:23:46
417e0a03,ASÉPTICO,TURNO 3,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de envases en araña se observa solapa inferior de envase despegada. Se realizan ajustes en A3CF,08/05/2026,3:11:25,08/05/2026,3:20:50,N/A,0:09:25
e45b1e3d,ASÉPTICO,TURNO 3,LINEA 3,HELIX,HEL-ARA-04 /ARAÑA,YOLIANNY,FINALIZADO,SUPERVISOR,Atasco de envases en araña debido a falla de solapa inferior despegada en A3Cflex,08/05/2026,3:34:08,08/05/2026,3:54:05,N/A,0:19:57
15d9e426,ASÉPTICO,TURNO 2,LINEA 3,DOMINO,DOM-ITM-01 /ITM,EUSTORGIO,FINALIZADO,SUPERVISOR,Se realiza cambio de ITM y se configura,08/05/2026,15:00:00,08/05/2026,15:07:00,N/A,0:07:00
0ba231d6,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-COM-13 /PERDIDA DE COMUNICACION,EUSTORGIO,FINALIZADO,SUPERVISOR,"El panel muestra alarma de ERROR, se resetea y se saca paleta en modo manual para reiniciar el ciclo de paletizado",08/05/2026,15:20:00,08/05/2026,15:43:00,N/A,0:23:00
4a0dfdd7,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-SEG-08 /SISTEMA DE SEGURIDAD,EUSTORGIO,FINALIZADO,SUPERVISOR,"El TPOP muestra alarma de sistema de seguridad, se resetea y no se presenta nuevamente.",08/05/2026,16:01:00,08/05/2026,16:08:00,N/A,0:07:00
e5014d4c,ASÉPTICO,TURNO 2,LINEA 1,CBP32,CBP-EMP-05 /EMPUJADOR,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se endereza y pule pala de la sufridera del empujador, se sustituyen resortes rotos",11/05/2026,15:00:00,11/05/2026,16:33:00,N/A,1:33:00
8be6b3ec,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Ocurren varias paradas por paletas rotas,11/05/2026,20:00:00,11/05/2026,20:27:00,N/A,0:27:00
5e6df6ed,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,El paletizado se detiene por acumulación de paletas llenas (falta de montacargas),11/05/2026,18:32:00,11/05/2026,19:05:00,N/A,0:33:00
22123f5c,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-SELL-03 /SELLADO LONGITUDINAL,EUSTORGIO,FINALIZADO,SUPERVISOR,Falla de elemento de sellado longitud,11/05/2026,15:00:00,11/05/2026,16:40:00,N/A,1:40:00
c8eeabde,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ASE-01 /CAMARA ASEPTICA,EUSTORGIO,FINALIZADO,SUPERVISOR,Durante los ajustes y revisiones efectuados la alarma se despeja pero no se identifica la causa.,11/05/2026,16:57:00,11/05/2026,18:13:00,N/A,1:16:00
4a7b7a90,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-PER-07 /SITEMA PEROXIDO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se recarga peróxido,11/05/2026,18:25:00,11/05/2026,18:28:00,N/A,0:03:00
b097f405,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se parte paleta llena al moverse a través de los transportadores, se repaletiza y se saca paleta partida",11/05/2026,19:18:00,11/05/2026,19:24:00,N/A,0:06:00
c40b5e8e,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se saca paleta partida en el transportador de palets llenos,11/05/2026,18:00:00,11/05/2026,18:48:00,,0:48:00
b015cbba,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-MES-21 /MESA DE EMPALME,EUSTORGIO,FINALIZADO,SUPERVISOR,Se realiza empalme de manera manual,11/05/2026,17:36:00,11/05/2026,17:48:00,N/A,0:12:00
ebac7246,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,11/05/2026,19:43:00,11/05/2026,19:47:00,N/A,0:04:00
61d94d8e,ASÉPTICO,TURNO 2,LINEA 1,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Ocurren varias paradas por paletas dañadas,11/05/2026,20:00:00,11/05/2026,21:57:00,,1:57:00
,,,,,,,,,,,,,,,
d7b24472,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se saca paleta partida del carro de palets llenos,11/05/2026,20:50:00,11/05/2026,21:16:00,,0:26:00
490bb968,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,"Paleta llena se abre por la mitad y queda atravesada en la barrera de seguridad, se desarma y se repaletiza.",11/05/2026,20:00:00,11/05/2026,21:02:00,,1:02:00
f6de8c36,ASÉPTICO,TURNO 3,LINEA 1,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,RICARDO,FINALIZADO,SUPERVISOR,"Falla:

Falla en el robot paletizador (Robot-Tavil) debido a un mal armado del mosaico en la Línea 1.

​Diagnóstico:

Al observar la avería, se detectó que el transportador de rodillos de batería de la Línea 1 no desplaza las cajas de manera satisfactoria; específicamente, la última caja (de un grupo de cinco) se detiene en el transportador. Tras probar el equipo en funcionamiento, se identificó que la polea de transmisión presentaba un desgaste excesivo debido a que su material de fabricación era plástico.

​Acciones Correctivas:

​Sustitución de componentes: Se reemplazó la polea de plástico por una de alta resistencia (acero). 

Asimismo, se procedió al cambio de la correa de transmisión.

​Ajuste de parámetros: Tras los cambios mecánicos, se observó que la transmisión aún no era óptima. Por tal motivo, se modificó el parámetro F003 del variador U13, el cual corresponde al tiempo de desaceleración del motor.

​Optimización: El tiempo se amplió de 0.5 segundos a 3 segundos.

​Resultado:

Se realizaron las pruebas pertinentes, resultando satisfactorias. El equipo se entrega operativo y en condiciones óptimas de trabajo.

También se sustituye 03 Oring, en el transporrador de rodillo de línea.",12/05/2026,2:00:00,12/05/2026,3:00:00,N/A,1:00:00
,,,,,,,,,,,,,,,
70db9907,ASÉPTICO,TURNO 3,LINEA 1,A3FLEX,A3F-SEG-08 /SISTEMA DE SEGURIDAD,RICARDO,FINALIZADO,SUPERVISOR,"Falla: Sistema de seguridad sensores dañados, alarma de puerta abierta.

Solución: Se procede a sustituir sensor de puerta derecha de plegador.",12/05/2026,4:00:00,12/05/2026,4:10:00,N/A,0:10:00
be6f5639,ASÉPTICO,TURNO 3,LINEA 2,TAVIL,TAV-TRA-07 /TRANSPORTADOR BATERIA/LINEA,RICARDO,FINALIZADO,SUPERVISOR,"Falla afecta a línea 1, Pero al pertenecer al mismo robot, se detienen las 2 líneas.

Falla en el robot paletizador (Robot-Tavil) debido a un mal armado del mosaico en la Línea 1.

​Diagnóstico:

Al observar la avería, se detectó que el transportador de rodillos de batería de la Línea 1 no desplaza las cajas de manera satisfactoria; específicamente, la última caja (de un grupo de cinco) se detiene en el transportador. Tras probar el equipo en funcionamiento, se identificó que la polea de transmisión presentaba un desgaste excesivo debido a que su material de fabricación era plástico.

​Acciones Correctivas:

​Sustitución de componentes: Se reemplazó la polea de plástico por una de alta resistencia (acero). 

Asimismo, se procedió al cambio de la correa de transmisión.

​Ajuste de parámetros: Tras los cambios mecánicos, se observó que la transmisión aún no era óptima. Por tal motivo, se modificó el parámetro F003 del variador U13, el cual corresponde al tiempo de desaceleración del motor.

​Optimización: El tiempo se amplió de 0.5 segundos a 3 segundos.

​Resultado:

Se realizaron las pruebas pertinentes, resultando satisfactorias. El equipo se entrega operativo y en condiciones óptimas de trabajo.",12/05/2026,2:45:00,12/05/2026,3:30:00,N/A,0:45:00
00706c99,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-SEG-08 /SISTEMA DE SEGURIDAD,RICARDO,FINALIZADO,SUPERVISOR,"Se limpian sensores de seguridad de puerta , ya que marca alarma de puerta abierta, se ajusta y se entrega el equipo operativo.",12/05/2026,3:41:00,12/05/2026,3:54:00,N/A,0:13:00
bd341ad2,ASÉPTICO,TURNO 3,LINEA 3,TAVIL,TAV-PAL-10 /TRANSPORTADOR DE PALETAS,RICARDO,FINALIZADO,SUPERVISOR,"Falla: Cilindro policía de paletas, desprendido.

Solución: Se procede ajustar cilindro, ”tornillos desprendidos”, se ajusta, se posiciona con respecto a la paleta y se entrega el equipo operativo.",11/05/2026,23:25:00,11/05/2026,23:40:00,,0:15:00
3bf0425d,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ASE-01 /CAMARA ASEPTICA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se revisa alarma por alta temperatura de elemento de parada corta, se ajusta conector del termopar.",12/05/2026,19:00:36,12/05/2026,19:57:12,N/A,0:56:36
773da3ce,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-PULL-18 /PULL DOWN PLEGADORA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se sacan envases atascados,12/05/2026,19:58:41,12/05/2026,20:01:14,,0:02:33
fc039789,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ASE-01 /CAMARA ASEPTICA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se bajan rollers del elemento, se busca en almacén y en los cajones, no se consiguen nuevos ni usados, se montan nuevamente los rollers deteriorados.",12/05/2026,21:00:56,12/05/2026,22:00:24,,0:59:28
1130181b,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-PULL-18 /PULL DOWN PLEGADORA,EUSTORGIO,FINALIZADO,SUPERVISOR,,12/05/2026,20:50:10,12/05/2026,20:56:26,,0:06:16
30350aaa,ASÉPTICO,TURNO 2,LINEA 3,FW32,FW-FRE-02 /UNIDAD FRENO DE ENTRADA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta valor de colocación de entrada en el freno (falla de conteo),12/05/2026,19:24:52,12/05/2026,19:35:30,,0:10:38
37f1af91,ASÉPTICO,TURNO 2,LINEA 3,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se saca paleta dañada atorada,12/05/2026,19:49:56,12/05/2026,20:06:03,,0:16:07
48560b16,ASÉPTICO,TURNO 2,LINEA 3,CBP32,CBP-VEN-14 /VENTOSAS,EUSTORGIO,FINALIZADO,SUPERVISOR,Se sustituye una de las ventosas,12/05/2026,20:32:40,12/05/2026,21:06:56,,0:34:16
bf87374a,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,12/05/2026,21:00:02,12/05/2026,21:02:15,,0:02:13
ddd36e92,VACÍO,TURNO 2,LINEA 3,DESPALETIZADOR COLADOS,DES-MES-05 /CARRO BARREDOR DE CAMADA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Las pinzas no quedan a nivel del separador de las camadas, por lo que el carro colisiona, se sacan los envases de manera manual, se coloca el equipo en posición de inicio y se observa que la base del palpador está desalineada, se endereza y se arranca nuevamente.",12/05/2026,20:00:14,12/05/2026,21:50:51,N/A,1:50:37
a319e9ec,VACÍO,TURNO 2,LINEA 3,ETIQUETADORA,ETIQ-PIS-06 /PISTOLAS DE PEGA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta punto de pega de la pistola 01,12/05/2026,21:45:21,12/05/2026,22:15:59,N/A,0:30:38
90d1648c,VACÍO,TURNO 1,LINEA 3,ETIQUETADORA,ETIQ-TUL-03 /TULIPAS,YOLIANNY,FINALIZADO,SUPERVISOR,Trancamiento de tulipa #10,13/05/2026,7:30:00,13/05/2026,7:55:00,15min de solicitud y búsqueda de rodamiento,0:25:00
e663f56e,VACÍO,TURNO 1,LINEA 3,ETIQUETADORA,ETIQ-TUL-03 /TULIPAS,YOLIANNY,FINALIZADO,SUPERVISOR,Se reemplaza arandela de tulipa #10,13/05/2026,8:00:00,13/05/2026,8:18:00,6min en busqueda de arandela,0:18:00
95cc473e,VACÍO,TURNO 1,LINEA 3,ETIQUETADORA,ETIQ-PIS-06 /PISTOLAS DE PEGA,YOLIANNY,FINALIZADO,SUPERVISOR,Se realiza limpieza de platos y se ajusta sprayado de pistola #1,13/05/2026,8:30:00,13/05/2026,8:40:00,N/A,0:10:00
3976324f,VACÍO,TURNO 1,LINEA 3,ROBOT MOTOMAN,ROB-SUM-10 /SUMINISTRO ELECTRICO,YOLIANNY,FINALIZADO,SUPERVISOR,Falla en ciclo automatico. Robot repite primer movimiento. Se realiza fin de ciclo pero tampoco responde por lo que se apaga durante unos minutos y se enciende nuevamente permitiendo reiniciar el ciclo. Probable causa raíz posible flicker,13/05/2026,10:00:00,13/05/2026,10:30:00,N/A,0:30:00
242d46f2,VACÍO,TURNO 1,LINEA 3,TECMI,TEC-COM-04 /SISTEMA DE COMPUERTAS,YOLIANNY,FINALIZADO,SUPERVISOR,Ruptura de racor de electrovalvula de apertura de compuertas. Se reemplaza el mismo quedando operativo.,13/05/2026,10:38:00,13/05/2026,10:49:00,5min de busqueda de racor,0:11:00
ec1e6b95,VACÍO,TURNO 1,LINEA 3,ETIQUETADORA,ETIQ-TUL-03 /TULIPAS,YOLIANNY,FINALIZADO,SUPERVISOR,"Tulipa #4 se desprende debido a falta de tornillo, se coloca tornillo faltante.",13/05/2026,12:00:00,13/05/2026,12:15:00,5min en la busqueda de tornillo,0:15:00
d67f3475,VACÍO,TURNO 1,LINEA 3,ETIQUETADORA,ETIQ-MAG-07 /MAGAZIN DE ETIQUETAS,YOLIANNY,FINALIZADO,SUPERVISOR,Ruptura de nylon tensor de magazine,13/05/2026,12:35:00,13/05/2026,12:38:00,N/A,0:03:00
f5f7b8d1,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,Corrección de diseño,13/05/2026,15:17:00,13/05/2026,15:19:00,N/A,0:02:00
62929eb8,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-PER-07 /SITEMA PEROXIDO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se resetea alarma por concentración de peróxido.,13/05/2026,15:48:00,13/05/2026,15:54:00,N/A,0:06:00
5fc5af96,ASÉPTICO,TURNO 2,LINEA 3,HELIX,HEL-TRA-10TRANSPORTADOES,EUSTORGIO,FINALIZADO,SUPERVISOR,Se realiza aclarado debido a que los envases se estaban girando.,13/05/2026,17:18:00,13/05/2026,17:34:00,N/A,0:16:00
256670a5,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-LLE-06 /SISTEMA DE LLENADO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta leva de los flaps de llenado para corregir bajo peso de producto,13/05/2026,18:00:00,13/05/2026,18:47:00,,0:47:00
230a52e8,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,"Material de empaque se sale de la guía, se realiza ajuste",13/05/2026,19:40:00,13/05/2026,19:47:00,,0:07:00
e09b747f,ASÉPTICO,TURNO 2,LINEA 3,A3CFLEX,A3CF-TRA-13 /SISTEMA TRACCION,EUSTORGIO,FINALIZADO,SUPERVISOR,"Material de empaque se sale de la guía, se realiza ajuste para corregir",13/05/2026,17:55:00,13/05/2026,18:28:00,,0:33:00
969fd5b7,ASÉPTICO,TURNO 2,LINEA 3,HELIX,HEL-TRA-10TRANSPORTADOES,EUSTORGIO,FINALIZADO,SUPERVISOR,Se realiza aclarado para corregir giro de envases.,13/05/2026,18:30:00,13/05/2026,18:38:00,,0:08:00
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
dfc14938,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-LLE-06 /SISTEMA DE LLENADO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta leva de los flaps de volumen,13/05/2026,18:21:00,13/05/2026,18:44:00,,0:23:00
89975a76,ASÉPTICO,TURNO 2,LINEA 2,TAVIL,TAV-LLE-03 /PALET LLENO,EUSTORGIO,FINALIZADO,SUPERVISOR,Se destraba paleta atorada en carro de palets vacíos,13/05/2026,19:01:00,13/05/2026,19:20:00,,0:19:00
26455818,ASÉPTICO,TURNO 2,LINEA 2,A3CFLEX,A3CF-ASE-01 /CAMARA ASEPTICA,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se rompe el empalme automático al pasar por el rodillo formador de la cámara aséptica, no se determina la causa",13/05/2026,19:56:00,13/05/2026,22:30:00,,2:34:00
f801adef,VACÍO,TURNO 2,LINEA 3,ETIQUETADORA,ETIQ-PIS-06 /PISTOLAS DE PEGA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajusta disparo de pega de la pistola 01,13/05/2026,17:00:00,13/05/2026,17:20:00,,0:20:00
440ff971,VACÍO,TURNO 2,LINEA 3,ROBOT MOTOMAN,ROB-GAR-03 /GARRA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se saca paleta en manual debido a que se estaban abriendo las camadas.,13/05/2026,17:44:00,13/05/2026,18:00:00,,0:16:00
5aac7ee1,VACÍO,TURNO 2,LINEA 3,TUNEL,TUN-TRAS-03 /TRASNPORTADOR ENTRADA-SALIDA,EUSTORGIO,FINALIZADO,SUPERVISOR,Se ajustan pasadores flojos en los eslabones,13/05/2026,19:30:00,13/05/2026,19:38:00,,0:08:00
cf7d4dcf,VACÍO,TURNO 2,LINEA 3,TECMI,TEC-SOL-13 /SOLDADOR,EUSTORGIO,FINALIZADO,SUPERVISOR,"Se dispara protección de la resistencia frontal del horno, se deben revisar cables y aislantes cerámicos",13/05/2026,20:02:00,13/05/2026,20:12:00,,0:10:00
2816e49e,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-ELE-25 /SUMINISTRO ELÉCTRICO,RICARDO,FINALIZADO,SUPERVISOR,Falla suministro eléctrico Corpoelec. Máquina ya tenía programa arriba lista para arrancar. Se vuelve a subir programa,13/05/2026,22:53:00,13/05/2026,23:53:00,N/A,1:00:00
fdec7629,ASÉPTICO,TURNO 3,LINEA 2,A3CFLEX,A3CF-COR-17 /CORREA ALIM PLEGADORA,RICARDO,FINALIZADO,SUPERVISOR,Envase caía encima del taco de la correa. Se ajusta compensación de correa de -8 a -22,14/05/2026,0:31:00,14/05/2026,0:44:00,N/A,0:13:00
8ba41fb6,ASÉPTICO,TURNO 3,LINEA 2,FW32,FW-SELL-05 /UNIDAD DE SELLADO,RICARDO,FINALIZADO,SUPERVISOR,Sellado debil. Se ajusta temperatura y presión de aire.,14/05/2026,0:56:00,14/05/2026,1:11:00,N/A,0:15:00
